19	211
15	184
17	182
16	173
13	182
13	161
13	203
13	197
13	340
13	215
13	225
14	250
16	215
16	245
16	349
13	285
13	249
13	303
13	194
13	247
13	363
16	260
16	220
15	253
15	186
16	187
15	545
13	239
13	202
14	220
13	216
15	259
13	360
54	251
25	216
16	208
23	202
17	198
16	195
15	227
17	202
16	196
16	245
15	267
15	235
13	235
13	201
13	208
16	472
75	376
46	247
13	236
13	216
16	329
14	270
14	267
14	211
15	214
15	239
13	285
12	240
14	211
15	212
14	198
15	266
15	538
15	346
15	306
16	273
13	242
14	232
14	295
15	194
15	218
13	220
13	199
14	329
34	268
17	243
14	225
15	189
15	183
15	181
15	210
15	190
15	214
14	172
14	209
13	252
13	205
14	232
14	212
14	230
14	202
15	375
14	201
15	207
20	197
15	223
49	223
20	227
16	239
16	226
16	218
15	195
15	234
47	244
16	203
14	195
14	373
35	230
19	206
17	464
16	290
16	235
15	329
18	262
13	494
13	205
13	224
13	201
13	315
13	267
12	559
14	259
16	287
15	247
14	235
15	235
15	215
231	624
526	470
233	259
73	638
17	603
16	671
14	272
14	262
14	228
15	210
14	208
15	202
15	208
14	207
13	201
12	198
17	200
13	231
14	239
14	217
13	215
13	230
12	229
12	229
12	202
13	223
12	201
12	227
12	238
15	230
12	228
14	226
14	232
14	237
14	259
12	430
13	478
14	349
14	252
14	235
14	228
14	232
13	193
13	226
35	194
13	210
12	209
28	205
22	174
14	205
13	170
12	206
13	275
42	210
16	216
13	204
12	231
12	179
12	351
12	277
12	241
11	223
11	173
11	298
11	315
11	343
11	213
11	201
11	227
11	221
11	222
11	239
11	247
11	243
12	255
22	257
19	247
12	265
11	240
20	176
12	198
12	201
12	217
12	222
11	210
12	217
13	223
12	194
11	280
11	266
11	231
11	207
11	213
11	198
11	208
11	194
11	211
11	215
11	209
18	211
12	187
11	166
11	165
11	295
11	216
11	232
11	200
12	229
13	221
12	407
11	220
11	209
11	258
11	250
10	338
11	222
12	184
11	218
11	417
11	307
11	207
12	209
13	328
12	208
12	214
14	234
13	221
12	219
11	221
12	210
50	206
13	189
13	178
12	211
52	206
43	210
23	253
12	226
11	218
11	210
10	211
10	204
36	211
16	189
11	207
11	194
16	222
11	188
11	201
10	218
11	232
14	209
124	227
12	201
12	201
11	199
11	198
20	191
15	177
12	202
15	415
11	306
12	204
10	305
10	396
10	179
10	189
10	301
10	464
10	238
10	273
10	211
10	207
10	186
11	191
10	202
10	199
32	203
11	202
11	202
18	201
11	201
11	199
11	220
10	400
10	219
10	189
11	315
11	422
11	182
10	206
9	294
10	420
11	218
11	214
10	240
10	201
10	226
11	219
10	210
11	207
12	216
11	220
11	705
11	241
11	183
10	239
11	221
11	186
11	225
10	227
9	328
10	282
9	225
10	200
10	214
9	190
9	206
9	168
10	182
10	178
10	160
9	160
9	188
10	185
10	186
9	184
10	146
12	184
11	162
23	182
11	179
10	485
10	299
24	332
41	2409
12	1352
10	191
9	176
9	199
11	192
11	182
11	153
11	192
11	270
12	6171
11	267
11	580
11	2204
11	253
10	237
10	527
12	237
11	252
12	237
12	518
20	244
55	278
12	367
11	222
11	187
10	808
11	255
11	222
15	385
12	240
11	245
10	186
9	214
24	216
16	194
9	204
8	329
8	634
9	248
8	236
8	359
8	228
8	393
8	1106
8	270
9	221
8	230
10	404
10	222
11	231
10	236
9	213
8	214
8	206
12	210
8	183
8	214
8	199
8	229
8	287
8	245
8	260
10	229
10	251
10	252
58	248
20	235
9	223
8	198
8	218
8	218
8	226
20	226
9	202
8	199
8	208
8	189
8	175
10	207
18	225
11	231
11	177
10	176
11	205
11	199
19	212
9	200
10	190
11	227
11	233
10	483
11	267
9	323
6	236
6	236
8	236
6	229
6	209
6	310
7	184
7	221
16	270
9	320
6	620
12	337
10	1257
11	261
10	2926
10	3375
10	410
9	249
8	198
8	279
10	250
10	266
9	299
7	248
6	237
11	314
6	686
6	221
6	281
8	238
9	231
11	201
9	467
9	310
17	315
16	213
10	217
9	584
18	696
15	233
10	241
9	233
9	204
11	869
9	270
9	399
9	300
9	231
9	567
16	220
10	245
9	590
9	303
13	422
9	284
9	210
9	225
9	578
9	275
9	226
21	205
10	237
9	271
9	250
9	229
16	445
10	759
17	226
10	337
10	199
9	362
9	210
9	206
9	200
10	542
9	228
9	215
9	196
9	288
9	225
9	306
9	258
9	203
9	177
9	345
29	249
24	212
8	207
8	381
9	303
8	222
8	281
8	151
9	212
8	190
8	209
8	861
8	344
8	236
9	399
8	225
8	333
8	628
8	252
46	277
12	240
9	240
9	160
9	228
10	196
12	379
61	265
42	205
11	229
10	220
10	199
10	255
9	595
10	796
8	913
9	317
9	236
9	222
52	337
9	325
41	1579
21	4410
13	205
8	1370
10	299
10	382
9	391
13	383
10	2603
8	309
8	586
8	276
8	14062
8	911
22	224
15	3245
11	251
9	451
11	262
138	403
41	404
10	222
10	247
10	294
12	215
10	186
9	217
9	364
9	244
9	327
9	257
9	232
9	210
10	225
9	217
9	217
10	261
10	201
23	192
11	217
10	215
10	212
30	228
13	215
91	180
16	1165
32	243
41	333
13	286
9	237
9	401
9	346
12	312
11	250
10	233
10	230
10	194
11	187
9	222
20	227
19	218
8	213
8	212
8	209
8	193
8	210
10	205
20	958
16	286
11	234
10	220
13	247
12	235
18	194
22	215
11	206
8	212
8	184
9	209
9	198
8	215
8	275
16	217
26	432
12	239
10	198
9	214
9	170
9	223
9	211
9	196
9	193
9	195
9	209
9	214
9	205
9	203
9	203
9	197
9	165
16	198
10	200
6	180
7	194
7	203
6	201
7	162
7	170
6	197
6	167
6	196
6	164
6	193
6	194
6	191
6	177
12	177
9	200
11	205
10	167
9	191
9	208
9	204
9	205
9	201
15	198
10	197
23	195
10	708
9	261
9	237
9	246
9	432
9	312
9	284
10	289
9	303
8	496
6	341
11	262
7	253
6	395
6	273
6	258
6	273
6	225
6	234
6	197
12	224
7	225
6	216
6	206
12	214
17	226
7	216
7	207
6	204
6	206
6	204
6	208
6	201
7	203
6	204
6	202
6	198
6	193
6	212
6	208
6	206
6	199
6	167
6	205
6	192
6	247
6	233
6	226
6	220
6	225
6	219
6	274
6	231
6	194
6	216
6	199
6	228
6	223
6	146
6	189
6	224
6	228
6	198
6	200
6	223
6	195
6	215
6	187
6	210
6	223
6	214
6	247
6	249
6	235
6	243
6	246
27	245
11	396
10	409
10	710
9	1708
9	312
9	303
9	541
9	282
8	419
8	318
11	290
9	448
10	485
11	310
9	249
11	321
9	221
9	215
9	212
9	192
9	138
9	182
27	219
12	217
10	206
10	170
10	364
9	233
9	317
9	234
8	114
9	173
9	195
8	132
8	156
8	199
10	183
9	166
8	188
10	190
9	260
10	269
10	437
19	214
10	221
16	219
9	207
9	178
10	203
9	245
9	198
16	289
16	317
11	200
10	222
10	220
9	231
8	267
9	121
9	272
8	220
8	251
9	189
9	228
9	182
10	214
9	233
10	221
10	194
10	256
9	258
46	218
17	273
10	192
11	215
9	259
16	202
10	204
9	204
9	202
8	241
6	208
6	213
7	177
7	207
6	202
6	197
6	204
6	223
6	204
6	180
6	197
6	1066
6	820
6	232
6	228
6	211
6	496
6	370
6	343
6	213
6	224
6	233
6	214
6	219
6	202
12	202
7	184
12	173
6	202
6	187
11	206
7	195
6	210
11	216
11	192
7	220
7	180
6	213
6	416
11	463
7	420
6	270
12	396
6	273
6	235
6	219
6	225
6	203
7	215
6	251
6	242
6	250
6	520
6	273
6	391
6	208
6	215
6	228
6	349
6	274
6	198
6	230
6	221
6	219
6	199
6	192
6	184
6	268
6	159
6	234
6	179
6	188
6	244
6	207
6	209
6	182
6	188
6	207
6	171
6	216
7	185
7	197
6	212
6	203
6	204
6	215
6	196
6	248
6	250
12	255
7	246
6	204
6	294
6	400
6	212
6	253
6	227
6	189
6	223
6	225
6	225
6	194
6	220
6	219
6	247
7	246
6	236
6	208
6	1355
13	238
6	237
6	209
6	262
6	224
6	279
6	224
6	227
6	251
6	252
6	261
8	301
6	240
6	220
6	193
7	222
6	156
9	218
6	200
6	231
6	221
12	199
7	222
6	200
6	186
6	193
6	212
6	194
6	204
6	204
8	415
6	270
6	238
6	255
11	188
7	244
6	187
6	181
8	179
6	219
6	312
6	215
7	192
6	213
6	1164
6	292
7	217
6	1027
6	377
6	1012
7	486
6	281
6	234
6	230
6	246
6	235
6	216
6	219
6	234
31	234
17	197
11	225
11	220
30	217
45	202
14	246
11	229
18	149
13	179
9	222
8	234
8	189
8	233
8	237
9	251
8	241
9	223
8	391
33	228
11	456
16	172
17	355
11	293
8	209
8	198
8	193
8	209
8	182
8	193
8	174
8	182
9	206
8	210
8	176
16	179
11	209
17	200
10	158
43	179
10	211
8	194
8	192
8	212
8	197
8	164
9	208
10	207
10	211
9	212
9	212
9	177
9	172
9	180
10	212
8	201
8	177
8	357
8	422
8	470
8	209
8	194
8	231
8	224
7	249
8	394
7	273
7	253
9	270
10	299
9	270
10	228
9	218
10	240
10	226
10	221
10	198
10	483
10	233
10	271
10	231
9	234
10	247
9	236
9	193
9	223
9	220
19	198
9	217
11	255
9	313
21	237
10	207
10	212
9	197
9	221
11	194
9	197
9	214
9	218
9	207
9	222
9	219
9	203
9	200
9	208
9	216
16	201
21	209
10	192
9	163
10	183
9	199
9	203
9	610
9	654
9	224
9	560
9	502
9	2262
9	1982
9	258
9	213
9	1125
9	275
9	225
10	205
9	202
9	157
12	190
19	180
10	180
15	165
9	182
9	216
10	224
9	199
9	210
10	165
10	196
11	193
11	161
10	169
10	190
21	188
11	172
11	189
18	158
13	367
10	203
10	203
10	201
10	196
10	199
10	195
10	160
9	190
9	175
10	193
9	188
9	171
8	183
9	210
8	221
8	268
9	238
9	226
9	226
11	227
9	262
9	220
9	235
9	242
10	163
9	187
10	188
9	180
19	199
11	131
17	182
12	153
10	192
10	181
10	134
11	167
10	188
10	176
11	189
10	189
18	193
17	173
13	185
10	185
10	911
9	211
9	120
10	205
9	213
9	205
10	178
17	189
10	158
19	171
10	154
10	183
9	181
8	674
9	157
9	181
8	1159
8	232
9	205
10	210
10	208
9	175
9	13543
9	304
10	317
9	1140
9	221
17	316
10	283
9	369
9	232
8	277
9	239
9	225
9	232
9	240
17	208
12	216
9	667
9	1038
8	252
8	147
10	241
17	239
10	891
10	257
9	249
10	219
11	244
9	196
10	242
17	273
10	270
9	620
10	222
38	233
46	295
37	827
9	244
9	263
8	236
8	205
8	202
9	203
8	238
8	637
8	277
8	239
9	529
8	307
9	383
9	357
8	369
9	300
9	294
9	275
8	231
8	227
9	225
9	232
9	332
8	282
9	204
9	205
8	224
10	459
11	384
8	221
9	305
10	410
9	328
9	236
8	297
9	900
9	246
9	217
9	341
9	277
9	360
8	305
9	336
8	758
9	255
9	261
8	229
8	210
8	211
9	202
9	221
9	220
10	206
10	223
88	217
51	238
52	654
53	372
54	223
55	231
54	229
56	228
217	251
39	212
10	231
8	222
10	203
8	186
8	342
8	234
8	260
8	237
9	225
9	230
9	193
9	240
10	202
10	190
11	181
20	183
8	209
8	219
8	198
15	207
15	195
9	228
8	375
9	236
10	227
8	224
10	217
11	194
11	209
11	179
9	197
8	190
8	192
8	208
8	212
8	209
16	202
8	199
8	203
8	189
10	176
10	199
10	201
9	166
9	195
10	198
9	176
10	223
11	220
17	202
9	182
8	199
8	197
8	199
8	165
8	196
9	196
8	193
8	265
8	244
9	213
9	188
11	236
10	198
11	214
10	202
18	172
12	186
9	203
11	186
9	212
10	477
10	260
11	265
19	231
12	598
12	231
10	198
9	217
10	202
11	251
10	227
12	201
10	192
18	236
9	208
9	226
9	217
9	217
17	199
22	177
10	531
10	245
9	211
9	183
9	175
26	213
11	176
9	194
9	207
16	192
10	177
34	182
18	289
10	249
44	211
11	190
10	203
9	199
9	196
9	194
9	173
10	145
10	182
10	177
9	201
10	197
9	196
19	196
10	198
10	196
9	129
8	182
8	205
9	195
8	195
8	194
17	178
16	168
10	161
10	168
10	194
11	160
10	195
10	193
10	194
10	192
10	191
9	175
9	193
8	191
16	167
10	205
10	206
9	164
11	171
8	175
9	177
10	194
10	157
9	160
8	155
8	192
9	195
9	273
15	176
9	190
8	210
9	176
9	208
14	203
9	208
9	209
10	196
9	192
9	223
9	203
9	191
12	222
9	220
10	190
21	199
9	207
9	176
9	190
9	180
9	172
9	171
8	207
8	209
11	206
10	188
9	205
9	210
9	1717
9	256
9	394
10	262
9	234
8	235
8	228
15	226
10	222
9	1138
9	1008
79	13062
13	568
14	416
9	1077
9	419
9	439
10	10930
19	237
11	190
10	209
11	173
10	175
11	107
9	212
8	215
8	168
8	195
9	218
8	209
9	207
8	168
24	199
17	193
11	292
16	193
13	189
10	211
9	202
8	179
8	197
8	197
8	199
9	210
8	97
8	203
8	182
9	176
9	156
8	149
8	401
9	238
10	193
10	214
11	254
9	172
8	164
8	159
8	163
9	180
8	182
8	184
8	164
9	173
8	204
8	194
15	200
10	189
10	202
9	209
9	204
9	205
11	210
10	213
10	227
8	253
8	245
8	235
9	255
8	235
8	206
8	203
8	197
8	196
8	172
8	173
8	203
8	179
10	188
17	206
18	176
12	231
10	170
10	245
10	199
11	175
11	160
11	153
22	149
13	183
10	156
9	167
11	148
22	181
26	181
13	141
13	178
10	144
9	176
18	174
10	144
10	177
9	184
11	183
24	181
11	182
9	181
9	171
9	181
17	145
10	177
9	175
9	174
9	174
9	484
16	217
9	208
9	177
9	194
9	188
9	208
9	191
16	190
9	157
9	234
16	158
9	246
9	203
9	185
9	179
9	185
10	143
9	177
9	141
9	147
52	159
12	176
10	173
9	177
8	179
8	165
8	188
9	172
10	188
9	166
8	185
9	156
9	183
8	184
8	184
9	157
9	197
8	199
8	163
21	211
13	229
8	200
8	197
8	195
7	208
8	198
8	164
8	178
8	215
8	243
11	223
9	206
9	618
10	218
9	228
10	195
10	259
9	227
9	218
10	213
10	212
10	207
10	205
9	181
9	174
9	170
9	179
17	198
9	236
16	165
14	210
10	182
9	175
9	200
9	198
10	189
9	212
16	217
9	181
15	202
9	184
8	202
9	283
9	181
9	170
15	163
9	168
9	169
9	165
9	808
9	222
9	195
9	175
15	194
10	179
10	787
9	279
10	285
16	187
9	219
15	264
10	588
10	241
10	481
10	201
10	234
9	242
15	234
15	203
10	220
9	199
9	218
9	214
15	216
9	201
9	198
9	180
9	179
9	189
9	153
9	178
9	182
9	169
9	159
16	195
10	194
9	193
15	195
9	213
9	216
9	219
9	196
15	217
9	195
9	202
14	182
9	173
9	178
9	194
10	188
9	207
9	197
9	237
9	247
15	204
9	384
15	1604
10	271
15	224
9	180
10	348
9	222
9	189
9	188
9	174
9	173
9	185
15	201
9	198
9	182
9	202
14	212
9	215
9	236
11	904
9	2792
11	199
15	239
10	261
9	2139
9	231
8	253
15	235
9	197
9	218
9	216
9	197
9	213
8	233
9	218
9	212
9	215
9	180
9	198
9	197
9	200
9	216
9	210
10	208
9	204
10	216
9	174
10	175
10	185
9	205
36	202
10	203
9	205
9	199
9	200
9	198
9	200
9	186
67	465
50	239
50	190
51	226
45	215
10	198
10	196
11	177
9	197
9	191
9	190
10	188
9	163
8	194
8	193
9	196
8	166
8	196
9	197
9	195
9	183
8	245
8	2156
8	257
10	247
9	253
8	253
8	223
8	227
8	962
10	233
8	245
9	230
8	217
9	220
8	217
18	607
9	240
8	368
9	222
9	182
8	194
8	178
8	175
8	179
17	191
11	189
10	188
10	189
10	178
9	248
10	232
11	268
11	429
9	244
9	875
9	392
9	319
9	252
9	246
9	220
9	220
9	216
10	227
10	213
10	252
9	242
9	233
10	357
9	624
9	560
9	427
9	377
11	307
11	248
10	255
10	237
9	235
10	271
9	271
9	314
10	286
9	339
10	819
10	503
9	383
10	735
10	275
10	289
10	261
10	225
9	247
9	287
9	262
36	271
10	248
29	243
12	238
8	234
7	482
8	233
8	624
9	223
8	341
8	946
8	242
59	307
11	385
7	226
7	221
8	231
8	280
8	319
8	288
8	229
8	236
9	214
9	200
9	229
9	240
9	240
9	219
8	224
9	310
9	244
8	381
9	294
9	781
9	321
9	687
8	657
9	365
11	260
9	314
9	260
8	253
19	245
11	240
9	257
8	314
8	594
8	959
8	452
9	835
9	360
8	252
8	247
8	290
8	884
9	333
9	383
15	244
9	547
8	406
8	389
55	226
9	418
8	468
16	503
9	489
15	263
8	284
8	222
9	202
10	233
16	173
8	243
8	234
27	236
11	283
9	242
8	390
8	672
8	301
8	241
8	214
7	221
7	223
8	174
8	176
7	193
8	193
8	214
8	205
8	203
7	249
8	286
8	220
8	260
8	283
8	239
8	199
8	214
8	199
8	216
8	232
8	199
8	229
8	204
8	202
8	210
8	224
8	211
8	237
8	369
8	541
8	256
8	242
8	228
8	238
8	209
9	197
10	218
9	207
9	218
8	336
46	247
9	205
9	237
9	229
10	255
10	218
8	233
8	206
9	222
8	205
11	237
56	234
9	243
8	234
8	212
8	218
8	234
9	230
10	196
9	190
9	203
10	267
9	351
8	361
8	342
8	486
9	257
8	271
10	275
8	219
8	236
9	240
8	189
8	218
8	208
8	232
8	225
8	212
9	245
21	260
13	252
7	205
7	395
7	245
7	222
7	190
7	209
7	181
7	178
7	188
7	177
7	194
8	160
9	165
9	207
9	183
7	313
7	240
7	306
7	213
7	219
7	203
7	135
7	201
7	184
7	137
7	190
7	211
7	164
7	242
8	193
9	174
9	152
9	162
8	185
7	188
7	186
8	151
8	203
8	204
8	134
7	198
7	191
7	181
7	162
7	184
7	160
7	177
7	203
7	157
7	171
7	198
7	210
7	207
7	704
9	301
9	241
8	207
8	290
8	249
9	241
9	250
8	168
8	243
8	233
9	197
9	212
9	204
9	192
9	204
8	208
8	201
8	227
8	224
8	221
10	204
8	224
8	197
12	195
9	192
8	202
8	199
8	184
8	219
16	218
15	211
9	196
8	152
14	196
10	375
9	632
14	310
8	276
8	204
8	187
8	197
10	222
13	406
8	229
14	324
8	244
14	206
8	223
13	142
8	208
9	183
9	233
8	218
8	216
8	194
10	209
9	192
13	210
8	186
13	231
8	222
8	226
8	221
12	217
9	187
9	174
9	213
9	444
14	677
15	239
8	212
15	195
8	198
14	208
8	235
8	238
8	239
8	233
8	241
8	247
8	273
8	1307
8	277
10	239
8	202
14	213
8	235
8	214
8	195
8	178
8	190
14	218
8	216
14	211
9	185
8	368
14	517
14	317
8	273
14	248
8	235
16	179
8	223
14	206
9	215
8	216
14	183
15	218
8	212
14	233
8	222
9	202
9	231
14	221
8	213
8	216
8	218
8	222
8	178
8	188
8	359
8	253
8	308
8	239
14	243
10	205
8	205
9	226
8	369
8	397
8	328
8	165
8	216
9	213
9	219
8	189
8	150
8	221
8	219
8	313
8	252
14	309
9	248
8	219
14	185
10	242
9	197
14	189
8	205
8	202
14	199
10	199
9	202
14	201
9	206
13	183
8	201
8	198
8	199
8	201
8	198
9	183
9	203
9	205
9	443
14	161
8	289
8	300
8	217
8	177
8	192
13	195
8	155
13	158
8	160
8	118
8	197
14	199
9	118
8	180
8	137
8	105
8	162
8	160
8	100
8	152
8	169
14	135
8	176
14	158
8	105
13	176
8	156
14	132
8	181
8	135
14	101
10	157
9	164
14	222
8	205
8	195
8	142
8	172
8	191
14	168
9	183
13	250
10	376
8	350
14	234
14	210
8	193
9	165
9	191
9	172
9	174
14	146
9	190
8	176
8	158
8	163
8	164
8	184
8	177
8	153
8	191
8	181
8	175
8	149
8	187
14	247
8	193
13	188
9	178
13	141
8	196
8	168
8	140
8	171
8	138
8	201
8	183
8	127
8	177
14	153
9	173
8	183
14	178
14	189
8	580
13	267
9	233
13	250
9	185
14	281
8	202
14	291
8	202
13	194
8	195
14	207
8	188
14	225
8	185
13	160
9	178
8	151
8	176
8	165
8	191
8	210
8	225
8	213
8	202
14	217
9	202
13	213
8	215
20	219
8	218
8	218
8	185
8	291
8	444
8	737
8	253
8	235
8	241
8	213
8	204
8	206
8	207
14	211
8	200
8	203
14	207
14	203
8	199
9	161
9	196
8	219
8	244
8	308
8	346
8	250
9	243
14	243
8	239
8	219
8	208
8	211
8	209
9	192
9	193
14	191
9	229
8	925
8	376
8	247
8	228
14	239
9	233
8	216
8	199
8	377
8	219
8	204
8	228
10	197
8	187
8	185
8	214
8	214
8	208
8	180
8	236
9	284
9	197
14	236
8	195
8	204
8	246
10	200
8	217
8	203
8	213
8	182
8	241
8	684
8	375
8	349
8	571
15	277
8	266
8	404
12	228
8	213
8	194
10	217
8	206
8	206
8	149
8	179
8	173
14	215
8	207
8	253
8	233
12	207
8	212
8	201
15	238
18	235
9	228
8	202
8	211
9	202
29	272
14	312
9	633
7	565
9	227
8	226
7	205
7	199
7	206
7	161
8	200
7	187
7	217
116	201
59	236
55	211
53	215
52	213
54	213
53	211
53	196
52	194
51	204
51	212
50	192
50	363
50	213
54	210
9	210
8	204
8	213
8	205
8	196
8	192
8	174
8	221
8	682
8	269
8	232
82	232
15	135
9	180
9	179
10	207
9	175
8	184
8	189
42	179
75	189
89	145
75	181
53	180
53	168
52	168
33	145
11	184
9	165
7	127
9	169
7	155
7	198
7	166
6	156
7	178
7	182
7	181
7	325
7	258
7	249
7	231
7	247
6	226
7	201
6	210
7	208
7	329
7	581
7	231
7	225
7	213
7	211
7	188
7	177
7	185
7	184
8	244
7	256
8	213
7	200
8	205
8	188
7	217
8	194
7	348
8	209
7	190
8	215
7	213
8	193
7	214
7	218
8	198
8	210
9	216
9	220
22	192
9	202
9	197
45	216
9	225
8	337
8	289
8	240
8	224
8	218
9	212
8	214
8	236
8	212
9	212
27	216
14	225
9	242
9	200
8	222
8	230
37	1000
11	217
8	658
8	325
35	264
51	266
9	260
8	269
8	395
8	242
8	589
8	629
8	255
8	244
8	214
20	238
10	212
7	203
7	197
7	195
7	235
7	227
7	229
7	238
7	211
8	219
8	231
8	233
8	234
8	159
8	231
8	200
8	224
8	217
8	219
7	220
7	214
7	177
7	207
7	214
7	177
7	195
7	205
7	322
7	245
7	234
7	217
7	204
7	229
7	210
7	229
8	201
8	197
9	567
8	232
7	229
7	206
7	195
7	225
7	197
7	225
